sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.XF.A8HH.01A	0.57	0.51	0.255	4	3.91	3.95	0.228	0.281	0	0
TCGA.XF.A8HI.01A	0.96	0.126	0.444	4	3.96	3.97	0.0545	0.0713	0	0
TCGA.XF.A9SG.01A	0.63	0.349	0.356	4	4.06	4.04	0.117	0.231	0	0
TCGA.XF.A9SH.01A	0.69	0.256	0.0506	2	2.07	2.05	0.136	0.12	0.00162	0
TCGA.XF.A9SI.01A	0.16	0.376	0.309	2	1.97	2	0.0977	0.279	0.0395	0.0333
TCGA.XF.A9SJ.01A	0.23	0.352	0.392	2	2.27	2.06	0.196	0.155	0.0279	0
TCGA.XF.A9SK.01A	0.6	0.702	0.387	4	3.61	3.77	0.159	0.543	0	0
TCGA.XF.A9SL.01A	0.13	0.0744	0.769	2	2	2	0.0248	0.0496	0.0286	0.0153
TCGA.XF.A9SM.01A	0.24	0.365	0.305	2	2.07	2.02	0.173	0.191	0.0175	0.0409
TCGA.XF.A9SP.01A	0.48	0.646	0.473	4	4.06	4.03	0.261	0.385	0	0
TCGA.XF.A9ST.01A	0.94	0.77	0.252	4	3.87	3.88	0.28	0.49	0	0.00381
TCGA.XF.A9SU.01A	0.43	0.686	0.372	4	3.81	3.92	0.222	0.463	0	0
TCGA.XF.A9SV.01A	0.81	0.353	0.0459	2	1.9	1.92	0.055	0.298	0.00162	0.0146
TCGA.XF.A9SW.01A	0.18	0.23	0.319	2	1.94	1.99	0.0849	0.145	0.0433	0.0166
TCGA.XF.A9SX.01A	0.57	0.13	0.511	4	3.88	3.93	0.0174	0.113	0	0
TCGA.XF.A9SY.01A	0.22	0.548	0.343	2	2.1	2.02	0.303	0.245	0.0176	0.0939
TCGA.XF.A9SZ.01A	0.45	0.355	0.506	4	3.91	3.96	0.119	0.236	0	0
TCGA.XF.A9T0.01A	0.88	0.458	0.27	4	3.88	3.9	0.161	0.296	0	0
TCGA.XF.A9T2.01A	0.82	0.0295	0.632	2	2	2	0.00932	0.0202	0	0.0186
TCGA.XF.A9T3.01A	0.52	0.695	0.54	4	3.6	3.79	0.107	0.588	0	0
TCGA.XF.A9T4.01A	0.8	0.34	0.172	2	2.02	2.02	0.155	0.185	0	0.0316
TCGA.XF.A9T5.01A	0.55	0.476	0.26	2	2.13	2.07	0.231	0.245	0	0.0664
TCGA.XF.A9T6.01A	0.85	0.327	0.218	2	2.01	2.01	0.115	0.212	0.00929	0.0294
TCGA.XF.A9T8.01A	0.41	0.241	0.326	2	2.1	2.04	0.146	0.0951	0.00373	0.0392
TCGA.XF.AAME.01A	0.72	0.448	0	2	2	2	0.183	0.265	0	0
TCGA.XF.AAMF.01A	0.78	0.357	0.284	2	1.78	1.83	0.0478	0.31	0.0755	0.00154
TCGA.XF.AAMG.01A	0.81	0.769	0.331	4	4.51	4.41	0.488	0.281	0	0
TCGA.XF.AAMH.01A	0.82	0.313	0.188	2	2.19	2.15	0.195	0.117	0	0.00864
TCGA.XF.AAMJ.01A	0.87	0.0899	0.0345	2	2	2	0.0062	0.0837	0	0
TCGA.XF.AAML.01A	0.83	0.551	0.192	4	4.03	4.02	0.271	0.28	0	0
TCGA.XF.AAMQ.01A	0.82	0.688	0.398	4	3.33	3.45	0.0508	0.637	0	0
TCGA.XF.AAMR.01A	0.24	0.12	0.101	2	1.93	1.98	0.0349	0.0855	0.0105	0
TCGA.XF.AAMT.01A	0.48	0.121	0.243	2	2.06	2.03	0.0432	0.0777	0	0
TCGA.XF.AAMW.01A	0.67	0.262	0.0903	2	1.98	1.99	0.1	0.162	0.00364	0
TCGA.XF.AAMX.01A	0.82	0.743	0.0396	2	1.84	1.87	0.284	0.459	0.0131	0
TCGA.XF.AAMY.01A	0.76	0.334	0.283	4	3.96	3.97	0.0977	0.236	0	0
TCGA.XF.AAMZ.01A	0.26	0.456	0.367	2	2.16	2.04	0.22	0.236	0.054	0.0112
TCGA.XF.AAN0.01A	0.7	0.406	0.472	4	3.75	3.82	0.117	0.289	0	0
TCGA.XF.AAN1.01A	0.93	0.356	0.0924	2	1.94	1.95	0.13	0.226	0.0329	0
TCGA.XF.AAN2.01A	0.73	0.437	0.204	4	3.78	3.84	0.163	0.274	0	0
TCGA.XF.AAN3.01A	0.26	0.382	0.781	2	1.95	1.99	0.133	0.249	0.201	0
TCGA.XF.AAN4.01A	0.6	0.137	0.0114	2	2.01	2.01	0.0528	0.0839	0	0
TCGA.XF.AAN5.01A	0.49	0.357	0.317	2	2.16	2.08	0.226	0.131	0	0.0298
TCGA.XF.AAN7.01A	0.83	0.706	0.433	4	3.77	3.81	0.182	0.523	0	0
TCGA.XF.AAN8.01A	0.51	0.0423	0.129	2	2	2	0.0191	0.0232	0	0.00546
TCGA.YC.A89H.01A	0.68	0.0782	0.447	2	2.04	2.03	0.0399	0.0383	0.00499	0.00333
TCGA.YC.A8S6.01A	0.1	0.26	0.938	2	2.01	2	0.148	0.112	0.166	0.0253
