sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.D9.A1JW.06A	0.51	0.219	0.524	2	2.14	2.07	0.137	0.0816	0	0.00174
TCGA.D9.A1JX.06A	0.76	0.514	0.117	2	1.92	1.94	0.169	0.344	0.0195	0.0331
TCGA.D9.A1X3.01A	0.95	0.564	0.209	4	3.67	3.69	0.114	0.45	0	0
TCGA.D9.A3Z3.06A	0.6	0.358	0.166	2	1.67	1.8	0.0157	0.342	0.0401	0.0175
TCGA.D9.A3Z4.01A	0.78	0.474	0.209	2	2.02	2.02	0.204	0.27	0.0288	0.00541
TCGA.D9.A4Z2.01A	0.86	0.321	0.38	2	1.84	1.87	0.0557	0.265	0.0889	0
TCGA.D9.A4Z3.01A	0.83	0.478	0.0226	2	2.05	2.04	0.257	0.221	0.0036	0
TCGA.D9.A4Z5.01A	0.88	0.565	0.0485	2	1.88	1.89	0.221	0.344	0.0188	0
TCGA.D9.A4Z6.01A	0.8	0.36	0.343	2	1.68	1.74	0.0243	0.336	0.123	0
TCGA.D9.A6E9.06A	0.52	0.565	0.865	4	3.28	3.63	0.0483	0.517	0	0
TCGA.D9.A6EA.06A	0.95	0.728	0.162	4	4.11	4.1	0.328	0.4	0	0.00193
TCGA.D9.A6EC.06A	0.96	0.398	0.243	2	1.83	1.84	0.0858	0.312	0.0764	0
TCGA.D9.A6EG.06A	0.96	0.351	0.574	4	4.08	4.07	0.201	0.149	0	0.00344
TCGA.DA.A1HV.06A	0.7	0.687	0.307	4	3.59	3.71	0.167	0.52	0	0
TCGA.DA.A1HW.06A	0.66	0.494	0.642	4	3.36	3.58	0.0622	0.432	0	0
TCGA.DA.A1HY.06A	0.79	0.427	0.386	4	3.91	3.93	0.171	0.256	0	0
