sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.BH.A0BL.01A	0.39	0.598	0.251	2	1.61	1.85	0.0978	0.5	0.109	0.00217
TCGA.BH.A0BM.01A	0.17	0.0812	0.179	2	1.8	1.97	0.0145	0.0667	0	0
TCGA.BH.A0BO.01A	0.18	0.258	0.324	2	1.99	2	0.102	0.157	0.0374	0.0214
TCGA.BH.A0BP.01A	0.57	0.64	0.0947	2	1.99	1.99	0.246	0.394	0	0.0152
TCGA.BH.A0BQ.01A	0.21	0.262	0.306	2	2.14	2.03	0.178	0.0836	0.0285	0
TCGA.BH.A0BR.01A	0.22	0.417	0.113	2	1.36	1.86	0.0535	0.363	0.0113	0
TCGA.BH.A0BS.01A	0.66	0.158	0.08	2	1.99	2	0.0368	0.121	0	0
TCGA.BH.A0BT.01A	0.81	0.422	0.526	4	3.69	3.75	0.0906	0.332	0	0
TCGA.BH.A0BV.01A	0.69	0.399	0.249	4	3.81	3.87	0.124	0.275	0	0
TCGA.BH.A0BW.01A	0.51	0.59	0.292	2	1.8	1.9	0.178	0.412	0.0962	0.0653
TCGA.BH.A0BZ.01A	0.53	0.24	0.297	2	2.12	2.06	0.154	0.0867	0	0.0252
TCGA.BH.A0C0.01A	0.34	0.648	0.138	2	1.78	1.92	0.135	0.513	0.0139	0.0239
TCGA.BH.A0C1.01B	0.58	0.334	0.568	4	3.85	3.91	0.0598	0.274	0	0
TCGA.BH.A0C3.01A	0.23	0.149	0.457	2	2.13	2.03	0.114	0.0349	0.00734	0.00183
TCGA.BH.A0C7.01B	0.22	0.464	0.156	2	1.61	1.91	0.148	0.315	0.0371	0
TCGA.BH.A0DD.01A	0.28	0.319	0.315	2	1.97	1.99	0.104	0.215	0.0212	0
TCGA.BH.A0DE.01A	0.23	0.185	0.0261	2	1.59	1.91	0.00644	0.179	0.00322	0
TCGA.BH.A0DG.01A	0.26	0.238	0.262	2	2.16	2.04	0.12	0.118	0.00824	0
TCGA.BH.A0DH.01A	0.79	0.244	0.17	2	1.81	1.85	0.0347	0.21	0.0416	0
TCGA.BH.A0DI.01A	0.21	0.216	0.294	2	2	2	0.0841	0.132	0.0429	0
TCGA.BH.A0DK.01A	0.53	0.174	0.926	4	3.69	3.84	0.00916	0.165	0	0
TCGA.BH.A0DL.01A	0.43	0.378	0.126	2	2.16	2.07	0.202	0.176	0	0.0164
TCGA.BH.A0DO.01B	0.39	0.224	0.366	2	2.15	2.06	0.134	0.0902	0.016	0
TCGA.BH.A0DP.01A	0.46	0.436	0.233	4	4.11	4.05	0.0717	0.365	0	0
TCGA.BH.A0DQ.01A	0.6	0.343	0.169	2	1.97	1.98	0.138	0.206	0.012	0.0259
TCGA.BH.A0DS.01A	0.62	0.512	0.289	2	2.44	2.27	0.383	0.129	0	0
TCGA.BH.A0DT.01A	0.45	0.21	0.0357	2	2.11	2.05	0.122	0.0882	0	0
TCGA.BH.A0DV.01A	0.54	0.125	0	2	2	2	0.0594	0.0656	0	0
TCGA.BH.A0DX.01A	0.2	0.356	0.279	2	2.18	2.04	0.301	0.055	0.0355	0.00532
TCGA.BH.A0DZ.01A	0.64	0.15	0.0964	2	1.92	1.95	0.0252	0.124	0.00721	0
TCGA.BH.A0E0.01A	0.71	0.605	0.665	4	3.35	3.54	0.0721	0.533	0	0
TCGA.BH.A0E1.01A	0.75	0.267	0.00719	2	2.04	2.03	0.131	0.137	0.00192	0
TCGA.BH.A0E2.01A	0.71	0.485	0.32	2	1.87	1.91	0.162	0.323	0.135	0
TCGA.BH.A0E6.01A	0.21	0.419	0.459	2	2.44	2.09	0.248	0.171	0.057	0.00489
TCGA.BH.A0E7.01A	0.82	0.11	0.13	2	2.04	2.03	0.0652	0.0448	0.0122	0
TCGA.BH.A0E9.01B	0.17	0.322	0.514	2	1.96	1.99	0.065	0.257	0.096	0.0186
TCGA.BH.A0EA.01A	0.54	0.143	0.321	2	2.08	2.04	0.067	0.0762	0	0
TCGA.BH.A0EB.01A	0.56	0.478	0.77	4	3.73	3.85	0.11	0.368	0	0
TCGA.BH.A0EE.01A	0.65	0.37	0.0667	2	1.96	1.97	0.11	0.261	0.00274	0.00137
TCGA.BH.A0EI.01A	0.59	0.5	0.012	2	1.93	1.96	0.157	0.343	0.00199	0
TCGA.BH.A0GY.01A	0.66	0.717	0.356	4	3.66	3.78	0.107	0.609	0	0
TCGA.BH.A0GZ.01A	0.66	0.313	0.0194	2	1.85	1.9	0.115	0.198	0.00606	0
TCGA.BH.A0H0.01A	0.85	0.37	0.158	2	1.93	1.94	0.115	0.255	0.0182	0
TCGA.BH.A0H3.01A	0.49	0.247	0.0889	2	2.06	2.03	0.152	0.0951	0.00366	0
TCGA.BH.A0H5.01A	0.14	0.0423	0.808	2	2	2	0.0114	0.0309	0.0163	0.0146
TCGA.BH.A0H6.01A	0.79	0.209	0.301	2	2.14	2.11	0.113	0.0951	0.0142	0
TCGA.BH.A0H7.01A	0.78	0.528	0.0928	2	1.87	1.9	0.0839	0.445	0.019	0.00316
TCGA.BH.A0H9.01A	0.33	0.129	0.471	2	2.21	2.07	0.0835	0.0455	0.0209	0
TCGA.BH.A0HA.01A	0.72	0.237	0.0803	2	1.92	1.94	0.111	0.127	0.0191	0
TCGA.BH.A0HB.01A	0.66	0.28	0.22	2	1.93	1.95	0.0782	0.201	0.00998	0.00166
TCGA.BH.A0HF.01A	0.22	0.49	0.0996	2	1.93	1.98	0.291	0.199	0.0122	0
TCGA.BH.A0HI.01A	0.68	0.304	0.0994	2	2	2	0.129	0.175	0.00504	0
TCGA.BH.A0HK.01A	0.78	0.153	0.304	2	2.02	2.01	0.0484	0.105	0.00969	0
TCGA.BH.A0HL.01A	0.91	0.276	0.172	2	1.92	1.93	0.0914	0.185	0.0381	0
TCGA.BH.A0HN.01A	0.92	0.312	0.605	4	4.04	4.04	0.0894	0.223	0	0
TCGA.BH.A0HO.01A	0.7	0.0272	0.125	2	1.99	1.99	0.0068	0.0204	0.0034	0
TCGA.BH.A0HP.01A	0.45	0.35	0.227	2	1.96	1.98	0.129	0.221	0.0278	0.0139
TCGA.BH.A0HQ.01A	0.43	0.519	0.237	4	4.14	4.06	0.186	0.333	0	0
TCGA.BH.A0HU.01A	0.79	0.563	0.0435	2	1.86	1.89	0.22	0.343	0.0132	0.00565
TCGA.BH.A0HW.01A	0.96	0.224	0.269	2	1.94	1.94	0.0584	0.166	0.0452	0
TCGA.BH.A0HX.01A	0.72	0.607	0.188	4	3.51	3.65	0.0935	0.514	0	0
TCGA.BH.A0HY.01A	0.83	0.662	0.239	4	3.75	3.79	0.197	0.465	0	0
TCGA.BH.A0RX.01A	0.79	0.262	0.0293	2	2	2	0.0651	0.197	0	0
TCGA.BH.A0W3.01A	0.88	0.297	0.225	4	3.93	3.94	0.113	0.184	0	0
TCGA.BH.A0W4.01A	0.52	0.246	0.115	2	1.97	1.98	0.0852	0.161	0.0114	0.017
TCGA.BH.A0W5.01A	0.3	0.18	0.467	2	2.1	2.03	0.102	0.0783	0.0235	0
TCGA.BH.A0W7.01A	0.16	0.46	0.196	2	1.66	1.95	0.117	0.343	0.0414	0.00592
TCGA.BH.A0WA.01A	0.68	0.732	0.0572	2	1.78	1.85	0.154	0.578	0.00838	0.00168
TCGA.BH.A18F.01A	0.2	0.515	0.34	2	1.63	1.93	0.14	0.375	0.102	0.00175
TCGA.BH.A18G.01A	0.66	0.493	0.102	2	2.11	2.07	0.258	0.235	0.00194	0.00971
TCGA.BH.A18H.01A	0.39	0.194	0.0467	2	1.99	2	0.0344	0.159	0.00181	0
TCGA.BH.A18I.01A	0.71	0.309	0.282	4	3.82	3.87	0.0594	0.25	0	0
TCGA.BH.A18J.01A	0.23	0.301	0.175	2	1.82	1.96	0.117	0.185	0.0214	0
TCGA.BH.A18K.01A	0.71	0.582	0.32	4	3.63	3.74	0.0798	0.502	0	0
TCGA.BH.A18L.01A	0.84	0.501	0.166	2	2.16	2.13	0.204	0.297	0	0.0108
TCGA.BH.A18M.01A	0.44	0.243	0.261	2	2.07	2.03	0.0926	0.151	0	0.0331
TCGA.BH.A18N.01A	0.82	0.504	0.726	4	3.91	3.92	0.14	0.364	0	0
TCGA.BH.A18Q.01A	0.83	0.759	0.401	4	3	3.17	0.0686	0.69	0	0
TCGA.BH.A18R.01A	0.58	0.156	0.347	2	2.02	2.01	0.0694	0.0864	0	0
TCGA.BH.A18S.01A	0.89	0.353	0.0749	2	2.01	2.01	0.168	0.185	0.0265	0
TCGA.BH.A18T.01A	0.76	0.732	0.0538	2	1.76	1.82	0.183	0.549	0.0197	0
TCGA.BH.A18U.01A	0.88	0.855	0.256	4	3.99	4	0.335	0.52	0	0
TCGA.BH.A18V.01A	0.72	0.785	0.456	4	3.47	3.62	0.204	0.581	0	0
TCGA.BH.A18V.06A	0.47	0.7	0.368	2	1.67	1.84	0.148	0.552	0.11	0.104
TCGA.BH.A1EN.01A	0.89	0.38	0.0394	2	1.78	1.8	0.0225	0.358	0.00749	0
TCGA.BH.A1EO.01A	0.61	0.572	0.735	4	3.59	3.75	0.0584	0.514	0	0
TCGA.BH.A1ES.01A	0.84	0.338	0.202	4	3.77	3.81	0.0554	0.282	0	0
TCGA.BH.A1ES.06A	0.63	0.494	0.112	2	2.04	2.03	0.201	0.293	0	0.00554
TCGA.BH.A1ET.01A	0.67	0.0392	0.13	2	1.97	1.98	0.00511	0.0341	0.00341	0
TCGA.BH.A1EU.01A	0.34	0.307	0.155	2	1.89	1.96	0.0752	0.232	0.0416	0
TCGA.BH.A1EV.01A	0.75	0.383	0.443	4	3.72	3.79	0.0812	0.301	0	0
TCGA.BH.A1EW.01A	0.44	0.58	0.711	4	4.23	4.1	0.164	0.416	0	0
TCGA.BH.A1EX.01A	0.64	0.545	0.0978	2	2.32	2.21	0.294	0.251	0.00395	0
TCGA.BH.A1EY.01A	0.23	0.4	0.088	2	1.24	1.83	0.0352	0.365	0.00704	0
TCGA.BH.A1F0.01A	0.17	0.388	0.488	2	1.94	1.99	0.126	0.262	0.0632	0.0874
TCGA.BH.A1F2.01A	0.87	0.437	0.0568	2	1.86	1.88	0.0802	0.357	0.00113	0.0102
TCGA.BH.A1F5.01A	0.9	0.472	0.13	4	3.97	3.97	0.2	0.272	0	0
TCGA.BH.A1F6.01A	0.54	0.428	0.108	2	1.91	1.95	0.0812	0.347	0	0.00738
TCGA.BH.A1F8.01A	0.74	0.561	0.352	2	1.55	1.67	0.0791	0.482	0.198	0
TCGA.BH.A1FC.01A	0.63	0.648	0.108	2	2.03	2.02	0.237	0.41	0.00299	0
TCGA.BH.A1FD.01A	0.69	0.646	0.0855	2	1.75	1.83	0.179	0.467	0.0343	0
TCGA.BH.A1FE.01A	0.17	0.354	0.434	2	2.22	2.04	0.19	0.165	0.0669	0.0344
TCGA.BH.A1FE.06A	0.2	0.0253	0.0714	2	2	2	0.00181	0.0235	0	0.00181
TCGA.BH.A1FG.01A	0.85	0.507	0.0485	2	2.12	2.1	0.297	0.21	0.0151	0
TCGA.BH.A1FH.01A	0.16	0.41	0.494	2	2.01	2	0.166	0.244	0.102	0.0494
TCGA.BH.A1FJ.01A	0.96	0.0778	0.234	2	2.1	2.1	0.048	0.0298	0.00166	0
TCGA.BH.A1FL.01A	0.79	0.403	0.112	2	2.01	2.01	0.175	0.228	0.0129	0.0113
TCGA.BH.A1FM.01A	0.81	0.513	0.25	4	3.72	3.78	0.143	0.37	0	0
TCGA.BH.A1FN.01A	0.79	0.569	0.15	2	2.13	2.1	0.285	0.283	0.00556	0.00185
TCGA.BH.A1FR.01A	0.73	0.0565	0	2	2	2	0	0.0565	0	0
TCGA.BH.A1FU.01A	0.21	0.494	0.34	2	2.08	2.02	0.249	0.245	0.0692	0.0435
TCGA.BH.A201.01A	0.21	0.181	0.139	2	1.96	1.99	0.0801	0.101	0.00742	0
TCGA.BH.A202.01A	0.86	0.468	0.098	2	1.97	1.97	0.0918	0.377	0	0
TCGA.BH.A203.01A	0.45	0.575	0.531	4	4.12	4.06	0.171	0.404	0	0.00186
TCGA.BH.A28O.01A	0.11	0.17	0.92	2	2	2	0.0754	0.0948	0.089	0.0406
TCGA.BH.A2L8.01A	0.33	0.203	0.514	2	2.05	2.02	0.11	0.093	0.00569	0.0455
TCGA.BH.A42T.01A	0.71	0.497	0.0367	2	1.81	1.87	0.162	0.334	0.0116	0.00662
TCGA.BH.A42U.01A	0.82	0.116	0	2	2	2	0.0496	0.0667	0	0
TCGA.BH.A42V.01A	0.2	0.114	0.197	2	1.98	2	0.0531	0.0612	0.0113	0.00161
TCGA.BH.A5IZ.01A	0.6	0.701	0.101	2	1.75	1.85	0.264	0.437	0.0177	0.0257
TCGA.BH.A6R8.01A	0.72	0.513	0.175	2	2.12	2.09	0.192	0.321	0.0014	0.0154
TCGA.BH.A6R9.01A	0.15	0.161	0.682	2	1.94	1.99	0.0228	0.139	0.0569	0.0323
TCGA.BH.A8FY.01A	0.92	0.233	0.195	2	2.09	2.08	0.13	0.103	0.0355	0
TCGA.BH.A8FZ.01A	0.19	0.381	0.251	2	1.97	1.99	0.209	0.172	0.0522	0.0122
TCGA.BH.A8G0.01A	0.19	0.114	0.254	2	2	2	0.064	0.0496	0.016	0.0016
TCGA.BH.AB28.01A	0.54	0.457	0.116	2	1.96	1.98	0.193	0.264	0.0138	0
TCGA.C8.A12K.01A	0.25	0.489	0.216	2	2.07	2.02	0.257	0.232	0.0255	0
TCGA.C8.A12L.01A	0.72	0.673	0.205	2	1.73	1.81	0.135	0.538	0.0556	0.0476
TCGA.C8.A12M.01A	0.82	0.5	0.213	4	4.06	4.05	0.238	0.262	0	0
TCGA.C8.A12N.01A	0.86	0.288	0.0503	4	4.07	4.06	0.142	0.146	0	0
TCGA.C8.A12O.01A	0.5	0.283	0.124	2	2.09	2.04	0.0685	0.215	0.00185	0
TCGA.C8.A12P.01A	0.45	0.388	0.143	2	1.96	1.98	0.18	0.207	0	0.0161
TCGA.C8.A12Q.01A	0.53	0.43	0.508	4	4.12	4.06	0.186	0.245	0	0
TCGA.C8.A12T.01A	0.75	0.198	0.104	2	2.07	2.05	0.0881	0.11	0	0.00147
TCGA.C8.A12U.01A	0.71	0.608	0.315	4	3.96	3.97	0.187	0.421	0	0
TCGA.C8.A12V.01A	0.12	0.445	0.682	2	1.86	1.98	0.138	0.307	0.178	0.0785
TCGA.C8.A12W.01A	0.61	0.68	0.134	2	2.05	2.03	0.215	0.465	0.00194	0.0349
TCGA.C8.A12X.01A	0.83	0.404	0.0853	2	1.95	1.96	0.245	0.159	0.0326	0
TCGA.C8.A12Y.01A	0.73	0.346	0.215	2	2.02	2.02	0.142	0.204	0.0104	0
TCGA.C8.A12Z.01A	0.7	0.332	0.247	2	1.97	1.98	0.113	0.219	0.0347	0
TCGA.C8.A130.01A	0.7	0.584	0.0991	2	1.78	1.84	0.114	0.47	0.0281	0.00526
TCGA.C8.A131.01A	0.91	0.373	0.08	2	2.02	2.02	0.172	0.201	0	0
TCGA.C8.A132.01A	0.22	0.191	0.228	2	1.81	1.96	0.0201	0.171	0.0335	0
TCGA.C8.A133.01A	0.13	0.287	0.672	2	1.91	1.99	0.0876	0.199	0.131	0.0303
TCGA.C8.A134.01A	0.63	0.725	0.126	2	1.7	1.81	0.115	0.61	0.0353	0.0242
TCGA.C8.A135.01A	0.22	0.451	0.305	2	2.31	2.07	0.272	0.179	0.0396	0
TCGA.C8.A137.01A	0.74	0.41	0.127	2	1.91	1.93	0.151	0.259	0.0205	0.00746
TCGA.C8.A138.01A	0.58	0.6	0.601	4	3.74	3.85	0.165	0.434	0	0
TCGA.C8.A1HE.01A	0.72	0.337	0	2	1.92	1.94	0.103	0.233	0	0
TCGA.C8.A1HF.01A	0.65	0.308	0.0839	2	1.83	1.89	0.0537	0.254	0.00994	0.00596
TCGA.C8.A1HG.01A	0.59	0.338	0.236	2	2.19	2.11	0.169	0.169	0	0.00557
TCGA.C8.A1HI.01A	0.2	0.372	0.354	2	2.26	2.05	0.124	0.248	0.0543	0.00969
TCGA.C8.A1HJ.01A	0.74	0.648	0.226	2	1.71	1.79	0.133	0.516	0.0742	0.0605
TCGA.C8.A1HK.01A	0.88	0.495	0.116	2	1.82	1.84	0.102	0.394	0.0536	0
TCGA.C8.A1HL.01A	0.84	0.198	0.189	2	1.92	1.93	0.0446	0.154	0.025	0
TCGA.C8.A1HM.01A	0.61	0.557	0.178	2	1.94	1.96	0.178	0.38	0.00174	0.0314
TCGA.C8.A1HN.01A	0.81	0.437	0.0673	2	1.96	1.97	0.129	0.308	0.0118	0
TCGA.C8.A1HO.01A	0.83	0.294	0.145	2	1.93	1.94	0.085	0.209	0.0351	0
TCGA.C8.A278.01A	0.18	0.204	0.509	2	2.12	2.02	0.093	0.111	0.0447	0.0143
TCGA.C8.A27A.01A	0.88	0.416	0.153	2	1.89	1.9	0.0668	0.349	0.0518	0
TCGA.C8.A27B.01A	0.73	0.685	0.172	2	1.62	1.72	0.0786	0.607	0.0325	0.0547
TCGA.C8.A3M7.01A	0.37	0.232	0.4	2	2.07	2.03	0.135	0.0968	0.0181	0
TCGA.C8.A3M8.01A	0.66	0.464	0.213	2	1.96	1.98	0.119	0.345	0.0279	0.0261
TCGA.C8.A8HP.01A	0.18	0.377	0.364	2	1.91	1.98	0.143	0.234	0.0464	0.0503
TCGA.C8.A8HQ.01A	0.58	0.211	0.0777	2	1.82	1.89	0.0144	0.197	0.0164	0
TCGA.C8.A8HR.01A	0.17	0.458	0.434	2	1.85	1.97	0.191	0.267	0.0966	0.0379
TCGA.C8.A9FZ.01A	0.93	0.285	0.301	2	1.78	1.8	0.0322	0.253	0.0827	0.00153
TCGA.D8.A13Y.01A	0.95	0.541	0.332	4	3.47	3.5	0.142	0.398	0	0
TCGA.D8.A13Z.01A	0.67	0.498	0.126	2	1.93	1.95	0.145	0.352	0	0.0372
TCGA.D8.A140.01A	0.64	0.208	0.224	2	1.99	2	0.0815	0.126	0	0
TCGA.D8.A141.01A	0.99	0.462	0	2	1.99	1.99	0.0984	0.364	0	0
TCGA.D8.A142.01A	0.51	0.539	0.265	2	2.49	2.25	0.342	0.197	0	0.0898
TCGA.D8.A143.01A	0.78	0.825	0.212	4	3.77	3.82	0.274	0.551	0	0
TCGA.D8.A145.01A	0.14	0.466	0.407	2	1.94	1.99	0.2	0.267	0.124	0.00818
TCGA.D8.A146.01A	0.47	0.318	0.37	4	3.92	3.96	0.119	0.198	0	0.00168
TCGA.D8.A147.01A	0.72	0.611	0.204	2	2.13	2.09	0.27	0.341	0	0.063
TCGA.D8.A1J8.01A	0.74	0.594	0.0738	2	1.58	1.69	0.0424	0.552	0.0127	0.0311
TCGA.D8.A1J9.01A	0.7	0.514	0.409	4	3.79	3.85	0.155	0.359	0	0
TCGA.D8.A1JA.01A	0.79	0.355	0.299	2	1.86	1.89	0.0873	0.268	0.0797	0.0171
TCGA.D8.A1JB.01A	0.2	0.164	0.263	2	1.91	1.98	0.0231	0.14	0.0281	0.00331
TCGA.D8.A1JC.01A	0.68	0.581	0.0565	2	1.84	1.89	0.189	0.392	0.0212	0
TCGA.D8.A1JD.01A	0.7	0.443	0.395	4	4.12	4.08	0.218	0.225	0	0
TCGA.D8.A1JE.01A	0.57	0.614	0.129	4	3.74	3.85	0.212	0.402	0	0
TCGA.D8.A1JF.01A	0.62	0.843	0.436	4	3.61	3.76	0.268	0.575	0	0
TCGA.D8.A1JG.01B	0.29	0.375	0.397	2	2.38	2.11	0.278	0.0963	0.0035	0
TCGA.D8.A1JH.01A	0.1	0.513	0.832	2	2.02	2	0.237	0.276	0.289	0.0733
TCGA.D8.A1JI.01A	0.89	0.403	0.294	2	1.8	1.82	0.127	0.276	0.118	0
TCGA.D8.A1JJ.01A	0.62	0.443	0.472	4	3.58	3.74	0.104	0.339	0	0
TCGA.D8.A1JK.01A	0.58	0.654	0.27	4	3.75	3.86	0.257	0.398	0	0
TCGA.D8.A1JL.01A	0.43	0.858	0.1	2	1.87	1.95	0.337	0.521	0.00575	0.046
TCGA.D8.A1JM.01A	0.76	0.7	0.176	2	1.71	1.78	0.199	0.501	0.103	0
TCGA.D8.A1JN.01A	0.88	0.62	0.0826	2	1.93	1.93	0.252	0.368	0.0512	0
TCGA.D8.A1JP.01A	0.63	0.56	0.226	2	1.99	1.99	0.204	0.356	0.022	0.0477
TCGA.D8.A1JS.01A	0.97	0.163	0.0741	2	2.01	2.01	0.103	0.0605	0.0121	0
TCGA.D8.A1JT.01A	0.95	0.505	0.338	4	4.61	4.58	0.351	0.154	0	0
TCGA.D8.A1JU.01A	0.39	0.157	0.412	2	2.01	2.01	0.0849	0.072	0.00554	0.0535
TCGA.D8.A1X5.01A	0.7	0.748	0.625	4	3.39	3.58	0.121	0.626	0	0
TCGA.D8.A1X6.01A	0.79	0.245	0.438	4	4.23	4.18	0.126	0.119	0	0
TCGA.D8.A1X7.01A	0.76	0.238	0.163	2	2.11	2.09	0.124	0.115	0	0
TCGA.D8.A1X8.01A	0.59	0.313	0.0267	2	1.93	1.96	0.102	0.211	0.00838	0
TCGA.D8.A1XA.01A	0.81	0.482	0.292	2	1.63	1.7	0.0492	0.433	0.141	0
TCGA.D8.A1XB.01A	0.52	0.38	0.236	4	3.93	3.97	0.129	0.251	0	0
TCGA.D8.A1XC.01A	0.74	0.0651	0.135	2	2.05	2.04	0.0563	0.0088	0	0
TCGA.D8.A1XF.01A	0.8	0.544	0.0823	2	1.85	1.88	0.164	0.38	0.0189	0
TCGA.D8.A1XG.01A	0.81	0.294	0.253	2	1.98	1.99	0.12	0.174	0.0411	0
TCGA.D8.A1XJ.01A	0.78	0.372	0.404	4	3.78	3.83	0.0971	0.275	0	0
TCGA.D8.A1XK.01A	0.58	0.22	0.399	2	2.16	2.09	0.181	0.0399	0	0.0447
TCGA.D8.A1XL.01A	0.84	0.445	0.0731	2	1.83	1.86	0.082	0.363	0.00391	0.00651
TCGA.D8.A1XM.01A	0.49	0.149	0.325	2	1.91	1.96	0.0317	0.117	0.0428	0.00559
TCGA.D8.A1XO.01A	0.6	0.252	0.0763	2	1.82	1.89	0.0462	0.206	0.0192	0
TCGA.D8.A1XQ.01A	0.61	0.662	0.196	2	1.86	1.92	0.161	0.501	0.0164	0.0739
TCGA.D8.A1XR.01A	0.83	0.385	0.333	4	3.93	3.94	0.162	0.223	0	0
TCGA.D8.A1XS.01A	0.7	0.315	0.113	2	2.16	2.11	0.182	0.133	0.0139	0
TCGA.D8.A1XT.01A	0.5	0.545	0.207	2	1.78	1.89	0.145	0.4	0.0516	0.0535
TCGA.D8.A1XU.01A	0.61	0.52	0.16	2	1.47	1.68	0.0111	0.509	0.0704	0.013
TCGA.D8.A1XV.01A	0.12	0.522	0.664	2	2.32	2.04	0.366	0.156	0.237	0.00177
TCGA.D8.A1XW.01A	0.73	0.726	0.0292	2	1.55	1.67	0.0901	0.636	0.0194	0.00177
TCGA.D8.A1XY.01A	0.57	0.642	0.597	4	3.71	3.84	0.202	0.44	0	0
TCGA.D8.A1XZ.01A	0.76	0.588	0.193	4	3.9	3.93	0.171	0.418	0	0
TCGA.D8.A1Y0.01A	0.53	0.449	0.404	2	1.98	1.99	0.174	0.275	0.107	0.0225
TCGA.D8.A27V.01A	0.29	0.463	0.241	2	2.18	2.05	0.197	0.266	0.00164	0
TCGA.D8.A3Z5.01A	0.2	0.337	0.397	2	2.21	2.04	0.205	0.132	0.0278	0.0104
TCGA.D8.A3Z6.01A	0.62	0.338	0.119	2	2.04	2.03	0.146	0.192	0.00505	0
TCGA.D8.A4Z1.01A	0.73	0.346	0	2	2	2	0.172	0.174	0	0
TCGA.D8.A73U.01A	0.2	0.435	0.305	2	1.83	1.97	0.113	0.321	0.0615	0.0173
TCGA.D8.A73W.01A	0.7	0.196	0.215	2	1.97	1.98	0.0716	0.125	0.0294	0
TCGA.D8.A73X.01A	0.95	0.155	0.398	4	4.03	4.03	0.0554	0.0995	0	0
TCGA.E2.A105.01A	0.74	0.5	0.0113	2	1.95	1.96	0.198	0.302	0.00189	0
TCGA.E2.A107.01A	0.67	0.489	0.169	4	4.07	4.05	0.233	0.256	0	0
TCGA.E2.A108.01A	0.15	0.368	0.541	2	1.98	2	0.0954	0.272	0.0875	0.0457
TCGA.E2.A109.01A	0.83	0.633	0.222	4	3.81	3.84	0.144	0.489	0	0
TCGA.E2.A10A.01A	0.95	0.27	0.363	4	3.89	3.89	0.0941	0.176	0	0
TCGA.E2.A10C.01A	0.56	0.578	0.0735	2	2.03	2.02	0.231	0.347	0	0
TCGA.E2.A10F.01A	0.46	0.531	0.0252	2	2.04	2.02	0.323	0.208	0.00191	0
TCGA.E2.A14N.01A	0.25	0.624	0.225	2	1.72	1.93	0.136	0.488	0.0264	0.0528
TCGA.E2.A14O.01A	0.81	0.625	0.321	4	3.11	3.28	0.0497	0.576	0	0
TCGA.E2.A14P.01A	0.49	0.736	0.168	2	2.22	2.11	0.336	0.4	0.0212	0.029
TCGA.E2.A14Q.01A	0.56	0.324	0.0632	2	1.88	1.93	0.077	0.247	0.0168	0
TCGA.E2.A14R.01A	0.87	0.791	0.301	4	3.98	3.98	0.348	0.443	0	0.00391
TCGA.E2.A14S.01A	0.77	0.436	0.087	2	2.23	2.17	0.237	0.199	0.0247	0
TCGA.E2.A14T.01A	0.71	0.339	0.0884	2	2.04	2.03	0.124	0.214	0.00157	0
TCGA.E2.A14U.01A	0.15	0.109	0.567	2	2.01	2	0.0441	0.0654	0.0294	0.0131
TCGA.E2.A14V.01A	0.59	0.554	0.382	4	3.91	3.95	0.161	0.393	0	0
TCGA.E2.A14X.01A	0.21	0.636	0.356	2	3.22	2.26	0.312	0.324	0.0598	0
TCGA.E2.A14Y.01A	0.7	0.564	0.0404	2	2.1	2.07	0.258	0.306	0.0019	0
TCGA.E2.A14Z.01A	0.56	0.648	0.707	4	3.55	3.75	0.106	0.542	0	0
TCGA.E2.A150.01A	0.67	0.658	0.492	4	3.43	3.62	0.116	0.543	0	0
TCGA.E2.A152.01A	0.66	0.605	0.208	4	3.62	3.75	0.241	0.363	0	0
TCGA.E2.A153.01A	0.79	0.111	0.293	2	2.05	2.04	0.0487	0.0619	0	0
TCGA.E2.A154.01A	0.73	0.526	0	2	1.89	1.92	0.136	0.391	0	0
TCGA.E2.A155.01A	0.79	0.414	0.184	2	1.85	1.88	0.112	0.301	0.0643	0.00402
TCGA.E2.A156.01A	0.93	0.226	0.0333	2	1.99	1.99	0.109	0.117	0.00755	0
TCGA.E2.A158.01A	0.89	0.679	0.0408	2	1.86	1.88	0.25	0.43	0.0158	0
TCGA.E2.A159.01A	0.23	0.425	0.29	2	2.33	2.08	0.263	0.162	0.0364	0
TCGA.E2.A15A.01A	0.72	0.626	0.383	4	3.71	3.79	0.193	0.433	0	0
TCGA.E2.A15A.06A	0.44	0.654	0.0625	2	1.97	1.99	0.245	0.409	0.00186	0.00929
TCGA.E2.A15C.01A	0.62	0.536	0.0484	2	2.09	2.05	0.243	0.293	0.00557	0
TCGA.E2.A15D.01A	0.27	0.215	0.295	2	2.24	2.07	0.0991	0.116	0.00464	0
TCGA.E2.A15E.01A	0.49	0.582	0.671	4	3.59	3.8	0.148	0.434	0	0
TCGA.E2.A15E.06A	0.79	0.617	0.392	4	3.53	3.63	0.152	0.465	0	0
TCGA.E2.A15F.01A	0.21	0.259	0.18	2	1.67	1.93	0.0507	0.208	0.00935	0
TCGA.E2.A15G.01A	0.2	0.255	0.409	2	2.22	2.04	0.137	0.118	0.024	0.00171
TCGA.E2.A15H.01A	0.71	0.263	0.105	2	1.93	1.95	0.0618	0.202	0.00163	0
