sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.13.0890.01A	0.52	0.737	0.143	2	1.61	1.8	0.187	0.55	0.0139	0.0378
TCGA.13.0891.01A	0.96	0.606	0.473	4	3.5	3.52	0.165	0.441	0	0
TCGA.13.0893.01B	0.85	0.552	0.187	2	1.96	1.97	0.156	0.396	0.0133	0.0366
TCGA.13.0897.01A	0.81	0.731	0.123	2	1.95	1.96	0.318	0.414	0.0431	0.0176
TCGA.13.0899.01A	0.9	0.58	0.303	4	4.14	4.12	0.251	0.329	0	0.00172
TCGA.13.0900.01B	0.8	0.471	0.268	2	1.79	1.83	0.117	0.354	0.081	0.0264
TCGA.13.0901.01B	0.91	0.697	0.264	4	3.34	3.4	0.1	0.596	0	0
TCGA.13.0903.01A	0.88	0.547	0.274	2	1.82	1.84	0.174	0.372	0.132	0
TCGA.13.0904.01A	0.94	0.881	0.326	4	3.1	3.15	0.149	0.733	0	0
TCGA.13.0905.01B	0.93	0.558	0.167	2	1.93	1.93	0.212	0.346	0.083	0
TCGA.13.0906.01A	0.88	0.602	0.43	4	3.57	3.63	0.18	0.422	0	0
TCGA.13.0908.01B	0.62	0.47	0.2	2	1.98	1.99	0.168	0.303	0.0184	0.0102
TCGA.13.0910.01A	0.76	0.958	0.266	4	3.7	3.77	0.558	0.4	0	0
TCGA.13.0911.01A	0.72	0.829	0.292	4	3.54	3.67	0.196	0.633	0	0
TCGA.13.0912.01A	0.97	0.349	0.28	2	1.89	1.89	0.114	0.235	0.0936	0
TCGA.13.0913.01A	0.94	0.665	0.15	2	1.76	1.77	0.214	0.451	0.0902	0
TCGA.13.0913.02A	0.8	0.658	0.265	2	1.75	1.8	0.159	0.499	0.0874	0.0583
TCGA.13.0916.01A	0.82	0.756	0.203	2	1.66	1.72	0.179	0.577	0.125	0.0147
TCGA.13.0919.01A	0.67	0.495	0.0923	2	1.83	1.89	0.141	0.355	0.0238	0.00548
TCGA.13.0920.01A	0.84	0.924	0.366	4	3.95	3.95	0.414	0.509	0	0
TCGA.13.0921.01A	0.91	0.624	0.268	4	3.64	3.68	0.177	0.447	0	0.0132
TCGA.13.0923.01A	0.77	0.851	0.187	2	2.55	2.42	0.625	0.226	0.00196	0.0688
TCGA.13.0924.01A	0.6	0.668	0.167	2	1.77	1.86	0.231	0.437	0.0486	0.0466
TCGA.13.1403.01A	0.94	0.477	0.327	2	2.01	2.01	0.208	0.269	0.135	0
TCGA.13.1404.01A	0.89	0.559	0.266	2	1.79	1.81	0.146	0.412	0.132	0.00825
TCGA.13.1405.01A	0.65	0.362	0.119	2	1.64	1.77	0.0169	0.345	0.0356	0
TCGA.13.1407.01A	0.96	0.663	0.421	4	3.56	3.58	0.238	0.424	0	0
TCGA.13.1408.01A	0.62	0.737	0.379	4	3.79	3.87	0.305	0.432	0	0
TCGA.13.1409.01A	0.97	0.779	0.34	4	3.97	3.97	0.418	0.361	0	0
TCGA.13.1410.01A	0.91	0.941	0.299	4	3.63	3.66	0.337	0.604	0	0
TCGA.13.1411.01A	0.44	0.741	0.0776	2	2.07	2.03	0.427	0.314	0.00205	0.0185
TCGA.13.1412.01A	0.68	0.475	0.273	2	1.96	1.97	0.218	0.257	0.0479	0.0379
TCGA.13.1477.01A	0.91	0.441	0.0407	2	2.02	2.02	0.218	0.224	0.018	0
TCGA.13.1479.01A	0.94	0.734	0.256	4	3.42	3.46	0.165	0.569	0	0
TCGA.13.1481.01A	0.7	0.318	0.187	2	1.96	1.97	0.108	0.21	0	0.025
TCGA.13.1482.01A	0.86	0.56	0.113	2	1.82	1.85	0.183	0.377	0.0631	0
TCGA.13.1483.01A	0.76	0.439	0.115	2	1.77	1.82	0.0838	0.355	0.0335	0.00335
TCGA.13.1484.01A	0.56	0.721	0.306	4	3.54	3.74	0.188	0.533	0	0
TCGA.13.1485.01A	0.7	0.22	0.404	2	2.16	2.11	0.12	0.1	0	0
TCGA.13.1487.01A	0.91	0.646	0.446	6	5.18	5.26	0.148	0.497	0	0
TCGA.13.1488.01A	0.8	0.378	0.132	2	2.02	2.02	0.159	0.219	0.00138	0.0221
TCGA.13.1489.01A	0.93	0.616	0.628	4	3.28	3.33	0.132	0.484	0	0
TCGA.13.1489.02A	0.75	0.665	0.0888	2	1.62	1.71	0.13	0.535	0.0174	0.0156
TCGA.13.1491.01A	0.93	0.518	0.348	2	1.63	1.66	0.0521	0.466	0.172	0.00158
TCGA.13.1492.01A	0.97	0.462	0.373	2	1.77	1.77	0.132	0.33	0.172	0
TCGA.13.1494.01A	0.57	0.635	0.233	2	1.68	1.82	0.136	0.499	0.0361	0.0942
TCGA.13.1495.01A	0.87	0.615	0.0605	2	1.92	1.93	0.264	0.351	0.00532	0
TCGA.13.1496.01A	0.84	0.515	0.0351	2	1.86	1.88	0.133	0.382	0.00822	0
TCGA.13.1497.01A	0.84	0.712	0.0533	2	1.86	1.88	0.277	0.436	0.0199	0.00362
TCGA.13.1499.01A	0.5	0.324	0.107	2	2.01	2	0.128	0.196	0	0.00693
TCGA.13.1500.01A	0.73	0.397	0.0765	2	1.82	1.87	0.103	0.294	0.0223	0.0081
TCGA.13.1501.01A	0.63	0.507	0.194	2	1.85	1.91	0.124	0.383	0.039	0.022
TCGA.13.1504.01A	0.7	0.663	0.226	4	3.83	3.88	0.327	0.335	0	0
TCGA.13.1505.01A	0.88	0.838	0.31	6	5.02	5.14	0.196	0.642	0	0
TCGA.13.1506.01A	0.97	0.376	0.0546	2	1.91	1.91	0.0695	0.306	0.00316	0
TCGA.13.1507.01A	0.83	0.587	0.0489	2	1.77	1.81	0.0734	0.514	0.0223	0
