sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.MP.A4TE.01A	0.82	0.503	0.0701	2	1.95	1.96	0.122	0.381	0.0016	0.0016
TCGA.MP.A4TF.01A	0.51	0.431	0.375	4	4.24	4.12	0.257	0.173	0	0
TCGA.MP.A4TH.01A	0.36	0.417	0.294	2	2.11	2.04	0.245	0.172	0.0123	0.00409
TCGA.MP.A4TI.01A	0.14	0.396	0.5	2	1.93	1.99	0.179	0.216	0.0934	0.0659
TCGA.MP.A4TJ.01A	0.16	0.453	0.588	2	1.99	2	0.199	0.254	0.0994	0.102
TCGA.MP.A4TK.01A	0.32	0.367	0.495	2	2.18	2.06	0.218	0.149	0.00544	0.0563
TCGA.MP.A5C7.01A	0.91	0.303	0.27	2	2.01	2.01	0.131	0.172	0.0799	0
TCGA.NJ.A4YF.01A	0.66	0.598	0.394	2	2.61	2.4	0.47	0.127	0	0.0621
TCGA.NJ.A4YG.01A	0.23	0.333	0.313	2	2.11	2.03	0.137	0.196	0.033	0
TCGA.NJ.A4YI.01A	0.7	0.537	0.379	4	3.95	3.96	0.25	0.287	0	0
TCGA.NJ.A4YP.01A	0.25	0.506	0.232	2	2.22	2.05	0.332	0.174	0.032	0
TCGA.NJ.A4YQ.01A	0.21	0.348	0.245	2	1.98	2	0.137	0.211	0.0339	0.00645
TCGA.NJ.A55A.01A	0.11	0.395	0.861	2	2.02	2	0.189	0.206	0.218	0.0511
TCGA.NJ.A55O.01A	0.18	0.189	0.339	2	1.94	1.99	0.0411	0.148	0.0396	0.00913
TCGA.NJ.A55R.01A	0.4	0.484	0.392	4	3.79	3.92	0.081	0.403	0	0.0158
TCGA.NJ.A7XG.01A	0.76	0.313	0.0891	2	2.05	2.04	0.127	0.186	0.00155	0
TCGA.O1.A52J.01A	0.68	0.489	0.531	4	3.7	3.79	0.161	0.328	0	0
