sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.06.6693.01A	0.84	0.274	0.0893	2	1.81	1.84	0.013	0.261	0.00977	0.0147
TCGA.06.6694.01A	0.74	0.365	0.18	2	1.97	1.98	0.0943	0.27	0.0231	0.00178
TCGA.06.6695.01A	0.82	0.476	0.011	2	1.99	1.99	0.206	0.271	0.00349	0
TCGA.06.6697.01A	0.43	0.396	0.319	2	1.97	1.99	0.183	0.214	0.035	0.0272
TCGA.06.6698.01A	0.77	0.973	0.76	4	2.66	2.97	0.0859	0.887	0	0
TCGA.06.6699.01A	0.93	0.39	0.137	2	1.95	1.96	0.198	0.192	0.0535	0
TCGA.06.6700.01A	0.89	0.105	0	2	1.98	1.98	0.0204	0.0842	0	0
TCGA.06.6701.01A	0.76	0.341	0.0105	2	1.98	1.99	0.134	0.206	0.00358	0
TCGA.06.A5U0.01A	0.94	0.42	0.248	4	3.77	3.79	0.173	0.247	0	0
TCGA.06.A5U1.01A	0.62	0.431	0.0693	2	1.82	1.89	0.153	0.278	0.0299	0
TCGA.06.A6S0.01A	0.93	0.295	0.128	4	3.87	3.88	0.11	0.186	0	0
TCGA.06.A6S1.01A	0.59	0.456	0.131	2	1.74	1.85	0.0564	0.4	0.0564	0
TCGA.06.A7TK.01A	0.67	0.212	0.0781	2	1.89	1.93	0.0381	0.174	0.00663	0.00995
TCGA.06.A7TL.01A	0.81	0.273	0.212	2	1.94	1.95	0.0814	0.192	0.0524	0
TCGA.08.0244.01A	0.8	0.39	0.0539	2	1.95	1.96	0.17	0.22	0.00574	0.00956
TCGA.08.0245.01A	0.92	0.536	0.422	4	3.56	3.59	0.18	0.357	0	0
TCGA.08.0246.01A	0.78	0.372	0.00467	2	1.98	1.99	0.191	0.181	0	0
TCGA.08.0344.01A	0.96	0.347	0.011	2	1.99	1.99	0.195	0.153	0	0.00382
TCGA.08.0345.01A	0.59	0.348	0.0412	2	2.05	2.03	0.211	0.137	0	0
TCGA.08.0346.01A	0.48	0.419	0	2	1.98	1.99	0.127	0.292	0	0
TCGA.08.0347.01A	0.65	0.35	0.0769	2	1.92	1.94	0.0741	0.276	0.0168	0.00673
TCGA.08.0348.01A	0.75	0.37	0.0143	2	1.92	1.94	0.162	0.208	0.00352	0
TCGA.08.0349.01A	0.8	0.382	0.176	2	1.89	1.91	0.0812	0.301	0.0436	0.0238
TCGA.08.0350.01A	0.71	0.295	0.109	2	2.06	2.05	0.125	0.17	0	0.0107
TCGA.08.0351.01A	0.74	0.212	0.0301	2	1.96	1.97	0.0527	0.16	0	0.00639
TCGA.08.0352.01A	0.6	0.282	0.184	2	2.03	2.02	0.111	0.172	0	0
TCGA.08.0353.01A	0.83	0.348	0.0871	2	1.98	1.98	0.133	0.215	0.0159	0.00723
