sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.FY.A4B3.01A	0.49	0.163	0	2	2	2	0.104	0.0591	0	0
TCGA.FY.A4B4.01A	0.94	0.311	0	2	2	2	0.134	0.177	0	0
TCGA.FY.A76V.01A	0.95	0.203	0	2	2	2	0.0932	0.109	0	0
TCGA.GE.A2C6.01A	0.52	0.518	0.0156	2	1.97	1.98	0.211	0.308	0.0081	0
TCGA.H2.A26U.01A	0.61	0.263	0	2	2.01	2	0.0994	0.163	0	0
TCGA.H2.A2K9.01A	0.99	0.121	0	2	2	2	0.0417	0.0788	0	0
TCGA.H2.A3RH.01A	0.05	0.0035	1	2	2.01	2	0	0.0035	0.0035	0.0035
TCGA.H2.A3RI.01A	0.82	0.0138	0.125	2	2	2	0.00172	0.0121	0	0
TCGA.H2.A421.01A	0.99	0.101	0	2	2	2	0.0271	0.0741	0	0
TCGA.H2.A422.01A	0.95	0.324	0	2	2	2	0.141	0.183	0	0
TCGA.IM.A3EB.01A	0.1	0.214	0.942	2	2.11	2.01	0.11	0.104	0.119	0.0341
TCGA.IM.A3ED.01A	0.69	0.299	0	2	1.99	2	0.106	0.193	0	0
TCGA.IM.A3U2.01A	0.14	0.0653	0.474	2	2	2	0.0292	0.0361	0.00859	0.0103
TCGA.IM.A3U3.01A	0.21	0.065	0.154	2	1.98	2	0.025	0.04	0.00833	0
TCGA.IM.A41Y.01A	0.62	0.297	0	2	2	2	0.136	0.161	0	0
TCGA.IM.A41Z.01A	0.14	0.21	0.518	2	1.95	1.99	0.0826	0.128	0.0582	0.0113
TCGA.IM.A420.01A	0.12	0.168	0.783	2	2.01	2	0.0894	0.0785	0.0931	0.0146
TCGA.IM.A4EB.01A	0.58	0.336	0	2	2	2	0.186	0.15	0	0
TCGA.J8.A3NZ.01A	0.13	0.0297	0.889	2	2	2	0.0165	0.0132	0.0149	0.00825
TCGA.J8.A3O0.01A	0.58	0.0138	0.125	2	1.98	1.99	0	0.0138	0.00173	0
TCGA.J8.A3O2.01A	0.12	0.0167	0.6	2	2	2	0.0167	0	0.00167	0.00502
TCGA.J8.A3O2.06A	0.14	0.154	0.489	2	1.94	1.99	0.0468	0.107	0.0418	0.0167
TCGA.J8.A3YD.01A	0.99	0.357	0	2	1.99	1.99	0.153	0.204	0	0
TCGA.J8.A3YE.01A	0.58	0.00313	0	2	2	2	0	0.00313	0	0
TCGA.J8.A3YF.01A	0.6	0.0319	0	2	2	2	0.00456	0.0274	0	0
TCGA.J8.A3YG.01A	0.79	0.0908	0	2	2	2	0.0175	0.0733	0	0
TCGA.J8.A3YH.01A	0.59	0.0129	0	2	2	2	0	0.0129	0	0
TCGA.J8.A3YH.06A	0.06	0.324	0.995	2	2.01	2	0.178	0.146	0.227	0.162
TCGA.J8.A42S.01A	0.64	0.37	0	2	2	2	0.152	0.218	0	0
TCGA.J8.A4HW.01A	0.91	0.279	0	2	2	2	0.151	0.128	0	0
TCGA.J8.A4HW.06A	0.79	0.326	0	2	2	2	0.143	0.183	0	0
TCGA.KS.A41F.01A	0.68	0.445	0	2	2	2	0.203	0.242	0	0
TCGA.KS.A41I.01A	0.78	0.0736	0.14	2	1.98	1.99	0.00856	0.0651	0.0103	0
TCGA.KS.A41J.01A	0.99	0.133	0	2	2	2	0.0391	0.0943	0	0
TCGA.KS.A41L.01A	0.68	0.431	0	2	2	2	0.223	0.207	0	0
TCGA.KS.A4I1.01A	0.94	0.228	0	2	2	2	0.0953	0.132	0	0
TCGA.KS.A4I3.01A	0.1	0.111	0.912	2	2.01	2	0.0645	0.0469	0.0762	0.00977
TCGA.KS.A4I5.01A	0.65	0.261	0	2	1.99	1.99	0.11	0.15	0	0
TCGA.KS.A4I7.01A	0.68	0.392	0	2	1.98	1.99	0.178	0.214	0	0
TCGA.KS.A4I9.01A	0.06	0.507	1	2	2	2	0.271	0.236	0.274	0.332
TCGA.KS.A4IB.01A	0.83	0.511	0	2	2.03	2.03	0.255	0.257	0	0
TCGA.KS.A4IC.01A	0.78	0.376	0	2	2	2	0.123	0.253	0	0
TCGA.KS.A4ID.01A	0.87	0.209	0	2	2	2	0.0733	0.136	0	0
TCGA.L6.A4EP.01A	0.99	0.227	0	2	1.99	1.99	0.0817	0.145	0	0
TCGA.L6.A4EQ.01A	0.93	0.0511	0	2	2	2	0.00766	0.0434	0	0
TCGA.L6.A4ET.01A	0.66	0.371	0	2	1.99	1.99	0.141	0.23	0	0
TCGA.L6.A4EU.01A	0.64	0.546	0.0167	2	2	2	0.151	0.395	0.00182	0
TCGA.MK.A4N6.01A	0.67	0.429	0	2	1.99	1.99	0.194	0.235	0	0
TCGA.MK.A4N7.01A	0.11	0.432	0.837	2	1.98	2	0.198	0.233	0.291	0.0333
TCGA.MK.A4N9.01A	0.99	0.0105	0.143	2	2	2	0.00299	0.00749	0	0.0015
TCGA.MK.A84Z.01A	0.92	0.028	0.235	2	1.99	1.99	0.0132	0.0148	0.00659	0
TCGA.QD.A8IV.01A	0.94	0.135	0.0353	2	1.98	1.99	0.0397	0.0954	0.00477	0
