sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.CV.7416.01A	0.73	0.648	0.0844	2	1.79	1.85	0.0923	0.556	0.00855	0.0239
TCGA.CV.7418.01A	0.7	0.63	0.155	2	1.79	1.85	0.137	0.492	0.0326	0.0446
TCGA.CV.7421.01A	0.56	0.503	0.426	4	3.91	3.95	0.131	0.372	0	0
TCGA.CV.7422.01A	0.3	0.433	0.313	2	2.15	2.04	0.257	0.177	0.013	0.00558
TCGA.CV.7423.01A	0.68	0.422	0.411	4	3.78	3.85	0.114	0.308	0	0
TCGA.CV.7424.01A	0.58	0.555	0.35	4	4.08	4.05	0.204	0.351	0	0
TCGA.CV.7425.01A	0.51	0.272	0.401	4	4.11	4.06	0.124	0.147	0	0
TCGA.CV.7427.01A	0.44	0.3	0.171	2	2.04	2.02	0.132	0.168	0	0
TCGA.CV.7428.01A	0.59	0.514	0.386	2	1.96	1.98	0.146	0.368	0.0347	0.123
TCGA.CV.7429.01A	0.16	0.454	0.305	2	2.18	2.03	0.222	0.232	0.0676	0.0209
TCGA.CV.7430.01A	0.74	0.457	0.186	2	1.91	1.93	0.139	0.319	0.0396	0.0119
TCGA.CV.7432.01A	0.67	0.211	0.0547	2	1.89	1.93	0.0182	0.193	0.00495	0
TCGA.CV.7433.01A	0.21	0.135	0.329	2	2.01	2	0.0338	0.101	0.0196	0
TCGA.CV.7434.01A	0.68	0.557	0.187	2	2.12	2.08	0.218	0.339	0.0451	0.0157
TCGA.CV.7435.01A	0.54	0.559	0.672	4	3.45	3.7	0.086	0.473	0	0
TCGA.CV.7437.01A	0.73	0.681	0.256	2	2.03	2.02	0.268	0.413	0	0.129
TCGA.CV.7438.01A	0.43	0.565	0.34	4	4.21	4.09	0.329	0.236	0.00198	0
TCGA.CV.7440.01A	0.74	0.323	0.0598	2	1.96	1.97	0.0798	0.243	0	0.0129
TCGA.CV.A45O.01A	0.28	0.173	0.449	2	2	2	0.115	0.0583	0	0.0718
TCGA.CV.A45P.01A	0.39	0.439	0.0167	2	2.03	2.01	0.189	0.25	0	0.00183
TCGA.CV.A45Q.01A	0.52	0.514	0.0623	2	2.08	2.04	0.186	0.328	0.002	0.026
TCGA.CV.A45R.01A	0.51	0.381	0.587	4	4.12	4.06	0.169	0.212	0	0
TCGA.CV.A45T.01A	0.99	0.211	0	2	2	2	0.0927	0.118	0	0
TCGA.CV.A45U.01A	0.61	0.623	0.167	2	1.95	1.97	0.143	0.48	0	0.067
TCGA.CV.A45V.01A	0.52	0.127	0	2	2.02	2.01	0.063	0.0645	0	0
TCGA.CV.A45W.01A	0.37	0.562	0.374	4	4.19	4.07	0.311	0.251	0	0.0168
TCGA.CV.A45X.01A	0.45	0.584	0.071	2	2.06	2.03	0.152	0.432	0.00518	0.00518
TCGA.CV.A45Y.01A	0.19	0.341	0.292	2	1.93	1.99	0.0995	0.242	0.0444	0.0266
TCGA.CV.A45Z.01A	0.16	0.396	0.379	2	1.89	1.98	0.118	0.278	0.0909	0.0185
TCGA.CV.A460.01A	0.24	0.0733	0.191	2	1.97	1.99	0.00468	0.0686	0.0109	0
TCGA.CV.A461.01A	0.45	0.53	0.148	2	1.97	1.98	0.179	0.352	0.0354	0.00982
TCGA.CV.A463.01A	0.6	0.355	0.0717	2	2.08	2.05	0.14	0.215	0	0.0255
TCGA.CV.A464.01A	0.17	0.53	0.378	2	2.32	2.05	0.337	0.193	0.095	0.0155
TCGA.CV.A465.01A	0.51	0.523	0.597	4	3.78	3.89	0.134	0.39	0	0
TCGA.CV.A468.01A	0.91	0.252	0	2	2	2	0.124	0.128	0	0
TCGA.CV.A6JD.01A	0.58	0.266	0.4	2	2.05	2.03	0.135	0.131	0.00409	0.0695
TCGA.CV.A6JE.01A	0.6	0.598	0.0567	2	1.93	1.96	0.12	0.479	0	0.00536
TCGA.CV.A6JM.01A	0.57	0.786	0.202	2	2.15	2.08	0.352	0.434	0.0246	0.0417
TCGA.CV.A6JN.01A	0.54	0.33	0.356	2	1.99	1.99	0.114	0.216	0.0354	0.0784
TCGA.CV.A6JO.01B	0.25	0.233	0.639	2	2.08	2.02	0.113	0.12	0.0325	0.0325
TCGA.CV.A6JT.01A	0.25	0.134	0.202	2	1.9	1.98	0.0207	0.113	0.0175	0
TCGA.CV.A6JU.01A	0.23	0.0997	0.386	2	2.04	2.01	0.0315	0.0682	0.0122	0
TCGA.CV.A6JY.01A	0.29	0.45	0.224	2	1.94	1.98	0.179	0.27	0.0394	0.00197
TCGA.CV.A6JZ.01A	0.26	0.542	0.239	2	2.4	2.1	0.388	0.153	0.0221	0
TCGA.CV.A6K0.01B	0.94	0.152	0	2	2	2	0.0551	0.0965	0	0
TCGA.CV.A6K1.01A	0.62	0.192	0.308	2	1.85	1.91	0.0111	0.181	0.0203	0.0388
TCGA.CV.A6K2.01A	0.11	0.189	0.805	2	2.02	2	0.0645	0.124	0.0937	0.0292
TCGA.CX.7082.01A	0.74	0.649	0.148	2	1.75	1.81	0.131	0.518	0.0575	0.0251
TCGA.CX.7085.01A	0.99	0.135	0	2	2	2	0.0529	0.0819	0	0
TCGA.CX.7219.01A	0.55	0.145	0.309	2	2.12	2.06	0.1	0.0448	0.00149	0.0149
TCGA.CX.A4AQ.01A	0.66	0.356	0.031	2	1.9	1.94	0.0912	0.265	0.00691	0.00414
TCGA.D6.6515.01A	0.99	0.101	0	2	2	2	0.0406	0.0609	0	0
