sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.FG.8191.01A	0.84	0.095	0	2	1.98	1.98	0.0267	0.0683	0	0
TCGA.FG.A4MT.01A	0.85	0.551	0.0189	2	1.92	1.94	0.207	0.344	0.0104	0
TCGA.FG.A4MT.02A	0.69	0.125	0.0694	2	1.93	1.95	0.0296	0.0957	0.0087	0
TCGA.FG.A4MU.01B	0.85	0.52	0.0162	2	2.03	2.02	0.283	0.237	0.00673	0
TCGA.FG.A4MW.01A	0.63	0.542	0.079	2	1.94	1.96	0.212	0.33	0.0149	0
TCGA.FG.A4MX.01A	0.84	0.469	0.0359	2	1.97	1.98	0.265	0.204	0.0131	0.00374
TCGA.FG.A4MY.01A	0.58	0.611	0.0478	2	2	2	0.336	0.274	0.00515	0
TCGA.FG.A60J.01A	0.86	0.323	0.067	2	1.95	1.96	0.118	0.205	0.0166	0
TCGA.FG.A60K.01A	0.92	0.19	0.158	2	1.94	1.95	0.0599	0.13	0.0299	0
TCGA.FG.A60L.01A	0.58	0.226	0.101	2	2.01	2	0.121	0.104	0	0.0038
TCGA.FG.A6IZ.01A	0.97	0.0993	0.113	2	1.95	1.95	0.0187	0.0805	0.0112	0
TCGA.FG.A6J1.01A	0.92	0.217	0.118	2	1.91	1.92	0.0601	0.157	0.0255	0
TCGA.FG.A6J3.01A	0.85	0.245	0.0857	2	1.97	1.97	0.0664	0.178	0.00524	0.00175
TCGA.FG.A70Y.01A	0.68	0.143	0.112	2	2.05	2.03	0.068	0.0751	0	0
TCGA.FG.A70Z.01A	0.69	0.29	0.0765	2	1.95	1.97	0.135	0.155	0.0188	0
TCGA.FG.A710.01A	0.86	0.223	0.0847	2	1.95	1.96	0.121	0.102	0.0189	0
TCGA.FG.A711.01A	0.67	0.394	0.0459	2	1.99	1.99	0.189	0.205	0	0
TCGA.FG.A713.01A	0.21	0.217	0.169	2	1.99	2	0.123	0.0936	0.0165	0.00183
TCGA.FG.A87N.01A	0.92	0.215	0.0547	2	2.01	2.01	0.103	0.113	0.00168	0.0084
TCGA.FG.A87Q.01A	0.5	0.304	0.291	2	1.94	1.97	0.141	0.163	0.0484	0
TCGA.FN.7833.01A	0.91	0.0337	0.571	2	1.98	1.98	0.00641	0.0272	0.0192	0
TCGA.HT.7467.01A	0.3	0.0816	0.0426	2	1.94	1.98	0.00521	0.0764	0.00347	0
TCGA.HT.7468.01A	0.94	0.199	0	2	1.91	1.92	0.0469	0.152	0	0
TCGA.HT.7469.01A	0.81	0.202	0.333	4	3.73	3.78	0.0217	0.18	0	0
TCGA.HT.7470.01A	0.82	0.114	0	2	1.97	1.97	0.0163	0.0977	0	0
TCGA.HT.7471.01A	0.96	0.271	0.102	4	3.69	3.7	0.0158	0.255	0	0.00198
TCGA.HT.7472.01A	0.87	0.0807	0	2	1.98	1.98	0.0192	0.0616	0	0
TCGA.HT.7473.01A	0.72	0.131	0.0141	2	2.07	2.05	0.0938	0.0368	0	0
TCGA.HT.7474.01A	0.71	0.0384	0.0385	2	1.98	1.99	0.00443	0.034	0	0.00148
TCGA.HT.7475.01A	0.87	0.185	0.394	2	1.96	1.96	0.0551	0.13	0.0568	0
TCGA.HT.7476.01A	0.72	0.19	0.0882	2	2.01	2.01	0.0951	0.0951	0.0112	0.00373
TCGA.HT.7477.01B	0.91	0.541	0.16	4	4.06	4.06	0.246	0.295	0	0
TCGA.HT.7478.01A	0.72	0.327	0.0191	2	1.97	1.98	0.105	0.222	0	0
TCGA.HT.7479.01A	0.53	0.174	0	2	2.06	2.03	0.156	0.0183	0	0
TCGA.HT.7480.01A	0.9	0.268	0.089	2	1.93	1.94	0.108	0.16	0.0239	0
TCGA.HT.7481.01A	0.54	0.0785	0.0714	2	1.95	1.97	0.0187	0.0598	0.00561	0
TCGA.HT.7482.01A	0.57	0.0797	0.391	2	2.01	2	0.0364	0.0433	0	0
